problem	cat	numsurveys	numrespondents	perc	year	month	quarter
802	2	3	4760	0	1965	7	3
803	2	3	4760	0	1965	7	3
804	2	3	4760	0	1965	7	3
805	2	3	4760	0	1965	7	3
806	2	3	4760	.47600001	1965	7	3
807	2	3	4760	0	1965	7	3
901	2	3	4760	2.6070001	1965	7	3
902	2	3	4760	0	1965	7	3
903	2	3	4760	1.135	1965	7	3
904	2	3	4760	0	1965	7	3
905	2	3	4760	0	1965	7	3
906	2	3	4760	0	1965	7	3
908	2	3	4760	0	1965	7	3
1001	2	3	4760	0	1965	7	3
1002	2	3	4760	0	1965	7	3
1003	2	3	4760	0	1965	7	3
1004	2	3	4760	0	1965	7	3
1005	2	3	4760	0	1965	7	3
1006	2	3	4760	0	1965	7	3
1007	2	3	4760	0	1965	7	3
1008	2	3	4760	0	1965	7	3
1009	2	3	4760	0	1965	7	3
1010	2	3	4760	1.858	1965	7	3
1011	2	3	4760	0	1965	7	3
1012	2	3	4760	0	1965	7	3
1101	2	3	4760	.69599998	1965	7	3
1102	2	3	4760	1.665	1965	7	3
1103	2	3	4760	0	1965	7	3
1104	2	3	4760	0	1965	7	3
1105	2	3	4760	.34799999	1965	7	3
1106	2	3	4760	0	1965	7	3
1201	2	3	4760	0	1965	7	3
1301	2	3	4760	2.4860001	1965	7	3
1302	2	3	4760	0	1965	7	3
1401	2	3	4760	0	1965	7	3
1501	2	3	4760	4.3629999	1965	7	3
101	3	3	4760	.80400002	1965	7	3
102	3	3	4760	1.974	1965	7	3
103	3	3	4760	2.411	1965	7	3
104	3	3	4760	.061	1965	7	3
105	3	3	4760	0	1965	7	3
106	3	3	4760	0	1965	7	3
107	3	3	4760	.396	1965	7	3
108	3	3	4760	0	1965	7	3
109	3	3	4760	.80400002	1965	7	3
110	3	3	4760	.59100002	1965	7	3
501	3	3	4760	0	1965	7	3
502	3	3	4760	0	1965	7	3
503	3	3	4760	0	1965	7	3
504	3	3	4760	.396	1965	7	3
505	3	3	4760	0	1965	7	3
506	3	3	4760	0	1965	7	3
201	4	3	4760	0	1965	7	3
202	4	3	4760	0	1965	7	3
203	4	3	4760	1.074	1965	7	3
204	4	3	4760	.242	1965	7	3
205	4	3	4760	.121	1965	7	3
206	4	3	4760	0	1965	7	3
207	4	3	4760	1.522	1965	7	3
208	4	3	4760	0	1965	7	3
209	4	3	4760	0	1965	7	3
210	4	3	4760	0	1965	7	3
211	4	3	4760	.17200001	1965	7	3
212	4	3	4760	0	1965	7	3
213	4	3	4760	0	1965	7	3
214	4	3	4760	0	1965	7	3
215	4	3	4760	0	1965	7	3
216	4	3	4760	.17200001	1965	7	3
217	4	3	4760	0	1965	7	3
506	5	3	4760	0	1965	7	3
601	5	3	4760	8.1499996	1965	7	3
602	5	3	4760	.236	1965	7	3
603	5	3	4760	5.8239999	1965	7	3
604	5	3	4760	0	1965	7	3
605	5	3	4760	5.8969998	1965	7	3
606	5	3	4760	0	1965	7	3
608	5	3	4760	.81300002	1965	7	3
609	5	3	4760	0	1965	7	3
610	5	3	4760	31.868	1965	7	3
611	5	3	4760	0	1965	7	3
701	5	3	4760	0	1965	7	3
702	5	3	4760	0	1965	7	3
703	5	3	4760	0	1965	7	3
704	5	3	4760	0	1965	7	3
705	5	3	4760	0	1965	7	3
1	6	3	4760	7.0419998	1965	7	3
2	6	3	4760	19.652	1965	7	3
3	6	3	4760	.242	1965	7	3
4	6	3	4760	.25299999	1965	7	3
5	6	3	4760	.34799999	1965	7	3
6	6	3	4760	1.074	1965	7	3
7	6	3	4760	0	1965	7	3
8	6	3	4760	0	1965	7	3
9	6	3	4760	0	1965	7	3
10	6	3	4760	0	1965	7	3
12	6	3	4760	3.2920001	1965	7	3
13	6	3	4760	1.643	1965	7	3
14	6	3	4760	.345	1965	7	3
15	6	3	4760	.87199998	1965	7	3
16	6	3	4760	11.957	1965	7	3
17	6	3	4760	0	1965	7	3
18	6	3	4760	0	1965	7	3
19	6	3	4760	40.831001	1965	7	3
20	6	3	4760	1.858	1965	7	3
21	6	3	4760	0	1965	7	3
22	6	3	4760	6.2290001	1965	7	3
23	6	3	4760	0	1965	7	3
24	6	3	4760	4.3629999	1965	7	3
1	1	2	3237	7.3379998	1965	10	4
2	1	2	3237	3.04	1965	10	4
3	1	2	3237	16.853001	1965	10	4
4	1	2	3237	.83999997	1965	10	4
5	1	2	3237	1.196	1965	10	4
6	1	2	3237	55.84	1965	10	4
7	1	2	3237	0	1965	10	4
8	1	2	3237	.361	1965	10	4
9	1	2	3237	3.454	1965	10	4
10	1	2	3237	1.929	1965	10	4
11	1	2	3237	2.217	1965	10	4
12	1	2	3237	0	1965	10	4
13	1	2	3237	1.633	1965	10	4
14	1	2	3237	0	1965	10	4
15	1	2	3237	5.3000002	1965	10	4
101	2	2	3237	.49599999	1965	10	4
102	2	2	3237	2.178	1965	10	4
103	2	2	3237	2.8169999	1965	10	4
104	2	2	3237	.037	1965	10	4
105	2	2	3237	0	1965	10	4
106	2	2	3237	0	1965	10	4
107	2	2	3237	.653	1965	10	4
108	2	2	3237	0	1965	10	4
109	2	2	3237	.93900001	1965	10	4
110	2	2	3237	.219	1965	10	4
201	2	2	3237	0	1965	10	4
202	2	2	3237	0	1965	10	4
203	2	2	3237	.75999999	1965	10	4
204	2	2	3237	.294	1965	10	4
205	2	2	3237	.147	1965	10	4
206	2	2	3237	0	1965	10	4
207	2	2	3237	1.686	1965	10	4
208	2	2	3237	0	1965	10	4
209	2	2	3237	0	1965	10	4
210	2	2	3237	0	1965	10	4
211	2	2	3237	.043	1965	10	4
212	2	2	3237	0	1965	10	4
213	2	2	3237	0	1965	10	4
214	2	2	3237	0	1965	10	4
215	2	2	3237	0	1965	10	4
216	2	2	3237	.043	1965	10	4
217	2	2	3237	.066	1965	10	4
301	2	2	3237	0	1965	10	4
302	2	2	3237	0	1965	10	4
304	2	2	3237	0	1965	10	4
306	2	2	3237	0	1965	10	4
307	2	2	3237	0	1965	10	4
308	2	2	3237	14.753	1965	10	4
309	2	2	3237	0	1965	10	4
310	2	2	3237	2.0999999	1965	10	4
401	2	2	3237	.83999997	1965	10	4
402	2	2	3237	0	1965	10	4
403	2	2	3237	0	1965	10	4
404	2	2	3237	0	1965	10	4
405	2	2	3237	0	1965	10	4
406	2	2	3237	0	1965	10	4
407	2	2	3237	0	1965	10	4
501	2	2	3237	0	1965	10	4
502	2	2	3237	0	1965	10	4
503	2	2	3237	0	1965	10	4
504	2	2	3237	.653	1965	10	4
505	2	2	3237	0	1965	10	4
506	2	2	3237	0	1965	10	4
507	2	2	3237	.126	1965	10	4
508	2	2	3237	.41800001	1965	10	4
509	2	2	3237	0	1965	10	4
601	2	2	3237	9.2259998	1965	10	4
602	2	2	3237	.25400001	1965	10	4
603	2	2	3237	4.9039998	1965	10	4
604	2	2	3237	0	1965	10	4
605	2	2	3237	4.908	1965	10	4
606	2	2	3237	1.062	1965	10	4
608	2	2	3237	.60399997	1965	10	4
609	2	2	3237	0	1965	10	4
610	2	2	3237	34.882	1965	10	4
611	2	2	3237	0	1965	10	4
701	2	2	3237	0	1965	10	4
702	2	2	3237	0	1965	10	4
703	2	2	3237	0	1965	10	4
704	2	2	3237	0	1965	10	4
705	2	2	3237	0	1965	10	4
801	2	2	3237	0	1965	10	4
802	2	2	3237	0	1965	10	4
803	2	2	3237	0	1965	10	4
804	2	2	3237	0	1965	10	4
805	2	2	3237	0	1965	10	4
806	2	2	3237	.361	1965	10	4
807	2	2	3237	0	1965	10	4
901	2	2	3237	2.454	1965	10	4
902	2	2	3237	0	1965	10	4
903	2	2	3237	.99900001	1965	10	4
904	2	2	3237	0	1965	10	4
905	2	2	3237	0	1965	10	4
906	2	2	3237	0	1965	10	4
908	2	2	3237	0	1965	10	4
1001	2	2	3237	0	1965	10	4
1002	2	2	3237	.198	1965	10	4
1003	2	2	3237	0	1965	10	4
1004	2	2	3237	0	1965	10	4
1005	2	2	3237	0	1965	10	4
1006	2	2	3237	0	1965	10	4
1007	2	2	3237	0	1965	10	4
1008	2	2	3237	0	1965	10	4
1009	2	2	3237	0	1965	10	4
1010	2	2	3237	1.7309999	1965	10	4
1011	2	2	3237	0	1965	10	4
1012	2	2	3237	0	1965	10	4
1101	2	2	3237	.86699998	1965	10	4
1102	2	2	3237	1.0369999	1965	10	4
1103	2	2	3237	0	1965	10	4
1104	2	2	3237	0	1965	10	4
1105	2	2	3237	.31299999	1965	10	4
1106	2	2	3237	0	1965	10	4
1201	2	2	3237	0	1965	10	4
1301	2	2	3237	1.633	1965	10	4
1302	2	2	3237	0	1965	10	4
1401	2	2	3237	0	1965	10	4
1501	2	2	3237	5.3000002	1965	10	4
101	3	2	3237	.49599999	1965	10	4
102	3	2	3237	2.178	1965	10	4
103	3	2	3237	2.8169999	1965	10	4
104	3	2	3237	.037	1965	10	4
105	3	2	3237	0	1965	10	4
106	3	2	3237	0	1965	10	4
107	3	2	3237	.653	1965	10	4
108	3	2	3237	0	1965	10	4
109	3	2	3237	.93900001	1965	10	4
110	3	2	3237	.219	1965	10	4
501	3	2	3237	0	1965	10	4
502	3	2	3237	0	1965	10	4
503	3	2	3237	0	1965	10	4
504	3	2	3237	.653	1965	10	4
505	3	2	3237	0	1965	10	4
506	3	2	3237	0	1965	10	4
201	4	2	3237	0	1965	10	4
202	4	2	3237	0	1965	10	4
203	4	2	3237	.75999999	1965	10	4
204	4	2	3237	.294	1965	10	4
205	4	2	3237	.147	1965	10	4
206	4	2	3237	0	1965	10	4
207	4	2	3237	1.686	1965	10	4
208	4	2	3237	0	1965	10	4
209	4	2	3237	0	1965	10	4
210	4	2	3237	0	1965	10	4
211	4	2	3237	.043	1965	10	4
212	4	2	3237	0	1965	10	4
213	4	2	3237	0	1965	10	4
214	4	2	3237	0	1965	10	4
215	4	2	3237	0	1965	10	4
216	4	2	3237	.043	1965	10	4
217	4	2	3237	.066	1965	10	4
506	5	2	3237	0	1965	10	4
601	5	2	3237	9.2259998	1965	10	4
602	5	2	3237	.25400001	1965	10	4
603	5	2	3237	4.9039998	1965	10	4
604	5	2	3237	0	1965	10	4
605	5	2	3237	4.908	1965	10	4
606	5	2	3237	1.062	1965	10	4
608	5	2	3237	.60399997	1965	10	4
609	5	2	3237	0	1965	10	4
610	5	2	3237	34.882	1965	10	4
611	5	2	3237	0	1965	10	4
701	5	2	3237	0	1965	10	4
702	5	2	3237	0	1965	10	4
703	5	2	3237	0	1965	10	4
704	5	2	3237	0	1965	10	4
705	5	2	3237	0	1965	10	4
1	6	2	3237	7.3379998	1965	10	4
2	6	2	3237	16.853001	1965	10	4
3	6	2	3237	.294	1965	10	4
4	6	2	3237	.41800001	1965	10	4
5	6	2	3237	.31299999	1965	10	4
6	6	2	3237	.75999999	1965	10	4
7	6	2	3237	0	1965	10	4
8	6	2	3237	0	1965	10	4
9	6	2	3237	.066	1965	10	4
10	6	2	3237	0	1965	10	4
12	6	2	3237	2.744	1965	10	4
13	6	2	3237	1.834	1965	10	4
14	6	2	3237	.086	1965	10	4
15	6	2	3237	1.0140001	1965	10	4
16	6	2	3237	11.128	1965	10	4
17	6	2	3237	.126	1965	10	4
18	6	2	3237	0	1965	10	4
19	6	2	3237	44.712002	1965	10	4
20	6	2	3237	1.929	1965	10	4
21	6	2	3237	0	1965	10	4
22	6	2	3237	5.0869999	1965	10	4
23	6	2	3237	0	1965	10	4
24	6	2	3237	5.3000002	1965	10	4
1	1	0	0	12.042	1966	1	1
2	1	0	0	2.7255	1966	1	1
3	1	0	0	12.568501	1966	1	1
4	1	0	0	.65799999	1966	1	1
5	1	0	0	1.0045	1966	1	1
6	1	0	0	55.92	1966	1	1
7	1	0	0	0	1966	1	1
8	1	0	0	.1945	1966	1	1
9	1	0	0	4.306	1966	1	1
10	1	0	0	2.21	1966	1	1
11	1	0	0	2.1620001	1966	1	1
12	1	0	0	0	1966	1	1
13	1	0	0	1.0155	1966	1	1
14	1	0	0	0	1966	1	1
15	1	0	0	5.1935	1966	1	1
1	6	0	0	12.042	1966	1	1
2	6	0	0	12.568501	1966	1	1
3	6	0	0	.1875	1966	1	1
4	6	0	0	.339	1966	1	1
5	6	0	0	.294	1966	1	1
6	6	0	0	.82749999	1966	1	1
7	6	0	0	0	1966	1	1
8	6	0	0	0	1966	1	1
9	6	0	0	.059	1966	1	1
10	6	0	0	0	1966	1	1
12	6	0	0	2.526	1966	1	1
13	6	0	0	1.566	1966	1	1
14	6	0	0	.0855	1966	1	1
15	6	0	0	.79600003	1966	1	1
16	6	0	0	9.266	1966	1	1
17	6	0	0	.065	1966	1	1
18	6	0	0	0	1966	1	1
19	6	0	0	46.654501	1966	1	1
20	6	0	0	2.21	1966	1	1
21	6	0	0	0	1966	1	1
22	6	0	0	5.3215001	1966	1	1
23	6	0	0	0	1966	1	1
24	6	0	0	5.1935	1966	1	1
1	1	1	1563	16.746	1966	4	2
2	1	1	1563	2.411	1966	4	2
3	1	1	1563	8.2840004	1966	4	2
4	1	1	1563	.47600001	1966	4	2
5	1	1	1563	.81300002	1966	4	2
6	1	1	1563	56	1966	4	2
7	1	1	1563	0	1966	4	2
8	1	1	1563	.028	1966	4	2
9	1	1	1563	5.158	1966	4	2
10	1	1	1563	2.4909999	1966	4	2
11	1	1	1563	2.1070001	1966	4	2
12	1	1	1563	0	1966	4	2
13	1	1	1563	.398	1966	4	2
14	1	1	1563	0	1966	4	2
15	1	1	1563	5.0869999	1966	4	2
101	2	1	1563	2.905	1966	4	2
102	2	1	1563	1.474	1966	4	2
103	2	1	1563	8.7139997	1966	4	2
104	2	1	1563	.016	1966	4	2
105	2	1	1563	0	1966	4	2
106	2	1	1563	0	1966	4	2
107	2	1	1563	.54900002	1966	4	2
108	2	1	1563	0	1966	4	2
109	2	1	1563	2.905	1966	4	2
110	2	1	1563	.183	1966	4	2
201	2	1	1563	0	1966	4	2
202	2	1	1563	0	1966	4	2
203	2	1	1563	.89499998	1966	4	2
204	2	1	1563	.081	1966	4	2
205	2	1	1563	.04	1966	4	2
206	2	1	1563	0	1966	4	2
207	2	1	1563	1.257	1966	4	2
208	2	1	1563	0	1966	4	2
209	2	1	1563	0	1966	4	2
210	2	1	1563	0	1966	4	2
211	2	1	1563	.043	1966	4	2
212	2	1	1563	0	1966	4	2
213	2	1	1563	0	1966	4	2
214	2	1	1563	0	1966	4	2
215	2	1	1563	0	1966	4	2
216	2	1	1563	.043	1966	4	2
217	2	1	1563	.052	1966	4	2
301	2	1	1563	0	1966	4	2
302	2	1	1563	0	1966	4	2
304	2	1	1563	0	1966	4	2
306	2	1	1563	0	1966	4	2
307	2	1	1563	0	1966	4	2
308	2	1	1563	7.4419999	1966	4	2
309	2	1	1563	0	1966	4	2
310	2	1	1563	.84200001	1966	4	2
401	2	1	1563	.47600001	1966	4	2
402	2	1	1563	0	1966	4	2
403	2	1	1563	0	1966	4	2
404	2	1	1563	0	1966	4	2
405	2	1	1563	0	1966	4	2
406	2	1	1563	0	1966	4	2
407	2	1	1563	0	1966	4	2
501	2	1	1563	0	1966	4	2
502	2	1	1563	0	1966	4	2
503	2	1	1563	0	1966	4	2
504	2	1	1563	.54900002	1966	4	2
505	2	1	1563	0	1966	4	2
506	2	1	1563	0	1966	4	2
507	2	1	1563	.004	1966	4	2
508	2	1	1563	.25999999	1966	4	2
509	2	1	1563	0	1966	4	2
601	2	1	1563	5.2399998	1966	4	2
602	2	1	1563	.085	1966	4	2
603	2	1	1563	3.6589999	1966	4	2
604	2	1	1563	0	1966	4	2
605	2	1	1563	3.6589999	1966	4	2
606	2	1	1563	0	1966	4	2
608	2	1	1563	.73799998	1966	4	2
609	2	1	1563	0	1966	4	2
610	2	1	1563	42.618999	1966	4	2
611	2	1	1563	0	1966	4	2
701	2	1	1563	0	1966	4	2
702	2	1	1563	0	1966	4	2
703	2	1	1563	0	1966	4	2
704	2	1	1563	0	1966	4	2
705	2	1	1563	0	1966	4	2
801	2	1	1563	0	1966	4	2
802	2	1	1563	0	1966	4	2
803	2	1	1563	0	1966	4	2
804	2	1	1563	0	1966	4	2
805	2	1	1563	0	1966	4	2
806	2	1	1563	.028	1966	4	2
807	2	1	1563	0	1966	4	2
901	2	1	1563	3.73	1966	4	2
902	2	1	1563	0	1966	4	2
903	2	1	1563	1.428	1966	4	2
904	2	1	1563	0	1966	4	2
905	2	1	1563	0	1966	4	2
906	2	1	1563	0	1966	4	2
908	2	1	1563	0	1966	4	2
1001	2	1	1563	0	1966	4	2
1002	2	1	1563	.34099999	1966	4	2
1003	2	1	1563	0	1966	4	2
1004	2	1	1563	0	1966	4	2
1005	2	1	1563	0	1966	4	2
1006	2	1	1563	0	1966	4	2
1007	2	1	1563	0	1966	4	2
1008	2	1	1563	0	1966	4	2
1009	2	1	1563	0	1966	4	2
1010	2	1	1563	2.1500001	1966	4	2
1011	2	1	1563	0	1966	4	2
1012	2	1	1563	0	1966	4	2
1101	2	1	1563	.54900002	1966	4	2
1102	2	1	1563	1.284	1966	4	2
1103	2	1	1563	0	1966	4	2
1104	2	1	1563	0	1966	4	2
1105	2	1	1563	.27500001	1966	4	2
1106	2	1	1563	0	1966	4	2
1201	2	1	1563	0	1966	4	2
1301	2	1	1563	.398	1966	4	2
1302	2	1	1563	0	1966	4	2
1401	2	1	1563	0	1966	4	2
1501	2	1	1563	5.0869999	1966	4	2
101	3	1	1563	2.905	1966	4	2
102	3	1	1563	1.474	1966	4	2
103	3	1	1563	8.7139997	1966	4	2
104	3	1	1563	.016	1966	4	2
105	3	1	1563	0	1966	4	2
106	3	1	1563	0	1966	4	2
107	3	1	1563	.54900002	1966	4	2
108	3	1	1563	0	1966	4	2
109	3	1	1563	2.905	1966	4	2
110	3	1	1563	.183	1966	4	2
501	3	1	1563	0	1966	4	2
502	3	1	1563	0	1966	4	2
503	3	1	1563	0	1966	4	2
504	3	1	1563	.54900002	1966	4	2
505	3	1	1563	0	1966	4	2
506	3	1	1563	0	1966	4	2
201	4	1	1563	0	1966	4	2
202	4	1	1563	0	1966	4	2
203	4	1	1563	.89499998	1966	4	2
204	4	1	1563	.081	1966	4	2
205	4	1	1563	.04	1966	4	2
206	4	1	1563	0	1966	4	2
207	4	1	1563	1.257	1966	4	2
208	4	1	1563	0	1966	4	2
209	4	1	1563	0	1966	4	2
210	4	1	1563	0	1966	4	2
211	4	1	1563	.043	1966	4	2
212	4	1	1563	0	1966	4	2
213	4	1	1563	0	1966	4	2
214	4	1	1563	0	1966	4	2
215	4	1	1563	0	1966	4	2
216	4	1	1563	.043	1966	4	2
217	4	1	1563	.052	1966	4	2
506	5	1	1563	0	1966	4	2
601	5	1	1563	5.2399998	1966	4	2
602	5	1	1563	.085	1966	4	2
603	5	1	1563	3.6589999	1966	4	2
604	5	1	1563	0	1966	4	2
605	5	1	1563	3.6589999	1966	4	2
606	5	1	1563	0	1966	4	2
608	5	1	1563	.73799998	1966	4	2
609	5	1	1563	0	1966	4	2
610	5	1	1563	42.618999	1966	4	2
611	5	1	1563	0	1966	4	2
701	5	1	1563	0	1966	4	2
702	5	1	1563	0	1966	4	2
703	5	1	1563	0	1966	4	2
704	5	1	1563	0	1966	4	2
705	5	1	1563	0	1966	4	2
1	6	1	1563	16.746	1966	4	2
2	6	1	1563	8.2840004	1966	4	2
3	6	1	1563	.081	1966	4	2
4	6	1	1563	.25999999	1966	4	2
5	6	1	1563	.27500001	1966	4	2
6	6	1	1563	.89499998	1966	4	2
7	6	1	1563	0	1966	4	2
8	6	1	1563	0	1966	4	2
9	6	1	1563	.052	1966	4	2
10	6	1	1563	0	1966	4	2
12	6	1	1563	2.3080001	1966	4	2
13	6	1	1563	1.298	1966	4	2
14	6	1	1563	.085	1966	4	2
15	6	1	1563	.57800001	1966	4	2
16	6	1	1563	7.4039998	1966	4	2
17	6	1	1563	.004	1966	4	2
18	6	1	1563	0	1966	4	2
19	6	1	1563	48.597	1966	4	2
20	6	1	1563	2.4909999	1966	4	2
21	6	1	1563	0	1966	4	2
22	6	1	1563	5.5560002	1966	4	2
23	6	1	1563	0	1966	4	2
24	6	1	1563	5.0869999	1966	4	2
1	1	1	3541	16.759001	1966	7	3
2	1	1	3541	2.3380001	1966	7	3
3	1	1	3541	17.552	1966	7	3
4	1	1	3541	.89999998	1966	7	3
5	1	1	3541	.67699999	1966	7	3
6	1	1	3541	48.837002	1966	7	3
7	1	1	3541	0	1966	7	3
8	1	1	3541	.23199999	1966	7	3
9	1	1	3541	3.845	1966	7	3
10	1	1	3541	2.846	1966	7	3
11	1	1	3541	1.204	1966	7	3
12	1	1	3541	0	1966	7	3
13	1	1	3541	1.087	1966	7	3
14	1	1	3541	0	1966	7	3
15	1	1	3541	3.723	1966	7	3
101	2	1	3541	3.0469999	1966	7	3
102	2	1	3541	.52100003	1966	7	3
103	2	1	3541	9.1409998	1966	7	3
104	2	1	3541	0	1966	7	3
105	2	1	3541	0	1966	7	3
106	2	1	3541	0	1966	7	3
107	2	1	3541	.34599999	1966	7	3
108	2	1	3541	0	1966	7	3
109	2	1	3541	3.0469999	1966	7	3
110	2	1	3541	.65600002	1966	7	3
201	2	1	3541	0	1966	7	3
202	2	1	3541	0	1966	7	3
203	2	1	3541	.34	1966	7	3
204	2	1	3541	.14399999	1966	7	3
205	2	1	3541	.072	1966	7	3
206	2	1	3541	0	1966	7	3
207	2	1	3541	1.319	1966	7	3
208	2	1	3541	0	1966	7	3
209	2	1	3541	0	1966	7	3
210	2	1	3541	0	1966	7	3
211	2	1	3541	.23100001	1966	7	3
212	2	1	3541	0	1966	7	3
213	2	1	3541	0	1966	7	3
214	2	1	3541	0	1966	7	3
215	2	1	3541	0	1966	7	3
216	2	1	3541	.23100001	1966	7	3
217	2	1	3541	0	1966	7	3
301	2	1	3541	0	1966	7	3
302	2	1	3541	0	1966	7	3
304	2	1	3541	0	1966	7	3
306	2	1	3541	0	1966	7	3
307	2	1	3541	0	1966	7	3
308	2	1	3541	14.366	1966	7	3
309	2	1	3541	0	1966	7	3
310	2	1	3541	3.1860001	1966	7	3
401	2	1	3541	.89999998	1966	7	3
402	2	1	3541	0	1966	7	3
403	2	1	3541	0	1966	7	3
404	2	1	3541	0	1966	7	3
405	2	1	3541	0	1966	7	3
406	2	1	3541	0	1966	7	3
407	2	1	3541	0	1966	7	3
501	2	1	3541	0	1966	7	3
502	2	1	3541	0	1966	7	3
503	2	1	3541	0	1966	7	3
504	2	1	3541	.34599999	1966	7	3
505	2	1	3541	0	1966	7	3
506	2	1	3541	0	1966	7	3
507	2	1	3541	.045	1966	7	3
508	2	1	3541	.28600001	1966	7	3
509	2	1	3541	0	1966	7	3
601	2	1	3541	3.369	1966	7	3
602	2	1	3541	.736	1966	7	3
603	2	1	3541	1.0369999	1966	7	3
604	2	1	3541	0	1966	7	3
605	2	1	3541	1.0369999	1966	7	3
606	2	1	3541	0	1966	7	3
608	2	1	3541	.175	1966	7	3
609	2	1	3541	0	1966	7	3
610	2	1	3541	42.483002	1966	7	3
611	2	1	3541	0	1966	7	3
701	2	1	3541	0	1966	7	3
702	2	1	3541	0	1966	7	3
703	2	1	3541	0	1966	7	3
704	2	1	3541	0	1966	7	3
705	2	1	3541	0	1966	7	3
801	2	1	3541	0	1966	7	3
802	2	1	3541	0	1966	7	3
803	2	1	3541	0	1966	7	3
804	2	1	3541	0	1966	7	3
805	2	1	3541	0	1966	7	3
806	2	1	3541	.23199999	1966	7	3
807	2	1	3541	0	1966	7	3
901	2	1	3541	3.05	1966	7	3
902	2	1	3541	0	1966	7	3
903	2	1	3541	.79500002	1966	7	3
904	2	1	3541	0	1966	7	3
905	2	1	3541	0	1966	7	3
906	2	1	3541	0	1966	7	3
908	2	1	3541	0	1966	7	3
1001	2	1	3541	0	1966	7	3
1002	2	1	3541	.26800001	1966	7	3
1003	2	1	3541	0	1966	7	3
1004	2	1	3541	0	1966	7	3
1005	2	1	3541	0	1966	7	3
1006	2	1	3541	0	1966	7	3
1007	2	1	3541	0	1966	7	3
1008	2	1	3541	0	1966	7	3
1009	2	1	3541	0	1966	7	3
1010	2	1	3541	2.5780001	1966	7	3
1011	2	1	3541	0	1966	7	3
1012	2	1	3541	0	1966	7	3
1101	2	1	3541	.28999999	1966	7	3
1102	2	1	3541	.76899999	1966	7	3
1103	2	1	3541	0	1966	7	3
1104	2	1	3541	0	1966	7	3
1105	2	1	3541	.145	1966	7	3
1106	2	1	3541	0	1966	7	3
1201	2	1	3541	0	1966	7	3
1301	2	1	3541	1.087	1966	7	3
1302	2	1	3541	0	1966	7	3
1401	2	1	3541	0	1966	7	3
1501	2	1	3541	3.723	1966	7	3
101	3	1	3541	3.0469999	1966	7	3
102	3	1	3541	.52100003	1966	7	3
103	3	1	3541	9.1409998	1966	7	3
104	3	1	3541	0	1966	7	3
105	3	1	3541	0	1966	7	3
106	3	1	3541	0	1966	7	3
107	3	1	3541	.34599999	1966	7	3
108	3	1	3541	0	1966	7	3
109	3	1	3541	3.0469999	1966	7	3
110	3	1	3541	.65600002	1966	7	3
501	3	1	3541	0	1966	7	3
502	3	1	3541	0	1966	7	3
503	3	1	3541	0	1966	7	3
504	3	1	3541	.34599999	1966	7	3
505	3	1	3541	0	1966	7	3
506	3	1	3541	0	1966	7	3
201	4	1	3541	0	1966	7	3
202	4	1	3541	0	1966	7	3
203	4	1	3541	.34	1966	7	3
204	4	1	3541	.14399999	1966	7	3
205	4	1	3541	.072	1966	7	3
206	4	1	3541	0	1966	7	3
207	4	1	3541	1.319	1966	7	3
208	4	1	3541	0	1966	7	3
209	4	1	3541	0	1966	7	3
210	4	1	3541	0	1966	7	3
211	4	1	3541	.23100001	1966	7	3
212	4	1	3541	0	1966	7	3
213	4	1	3541	0	1966	7	3
214	4	1	3541	0	1966	7	3
215	4	1	3541	0	1966	7	3
216	4	1	3541	.23100001	1966	7	3
217	4	1	3541	0	1966	7	3
506	5	1	3541	0	1966	7	3
601	5	1	3541	3.369	1966	7	3
602	5	1	3541	.736	1966	7	3
603	5	1	3541	1.0369999	1966	7	3
604	5	1	3541	0	1966	7	3
605	5	1	3541	1.0369999	1966	7	3
606	5	1	3541	0	1966	7	3
608	5	1	3541	.175	1966	7	3
609	5	1	3541	0	1966	7	3
610	5	1	3541	42.483002	1966	7	3
611	5	1	3541	0	1966	7	3
701	5	1	3541	0	1966	7	3
702	5	1	3541	0	1966	7	3
703	5	1	3541	0	1966	7	3
704	5	1	3541	0	1966	7	3
705	5	1	3541	0	1966	7	3
1	6	1	3541	16.759001	1966	7	3
2	6	1	3541	17.552	1966	7	3
3	6	1	3541	.14399999	1966	7	3
4	6	1	3541	.28600001	1966	7	3
5	6	1	3541	.145	1966	7	3
6	6	1	3541	.34	1966	7	3
7	6	1	3541	0	1966	7	3
8	6	1	3541	0	1966	7	3
9	6	1	3541	0	1966	7	3
10	6	1	3541	0	1966	7	3
12	6	1	3541	1.959	1966	7	3
13	6	1	3541	1.391	1966	7	3
14	6	1	3541	.463	1966	7	3
15	6	1	3541	.579	1966	7	3
16	6	1	3541	2.8099999	1966	7	3
17	6	1	3541	.045	1966	7	3
18	6	1	3541	0	1966	7	3
19	6	1	3541	46.027	1966	7	3
20	6	1	3541	2.846	1966	7	3
21	6	1	3541	0	1966	7	3
22	6	1	3541	4.9320002	1966	7	3
23	6	1	3541	0	1966	7	3
24	6	1	3541	3.723	1966	7	3
1	1	3	4491	15.945	1966	10	4
2	1	3	4491	4.0019999	1966	10	4
3	1	3	4491	13.527	1966	10	4
4	1	3	4491	.76700002	1966	10	4
5	1	3	4491	1.527	1966	10	4
6	1	3	4491	52.823002	1966	10	4
7	1	3	4491	.078	1966	10	4
8	1	3	4491	.25099999	1966	10	4
9	1	3	4491	2.1370001	1966	10	4
10	1	3	4491	2.131	1966	10	4
