ccode,govtseq,portfolio,lastname,firstname,gender,party,marpor,multipleministers,ts_start,ts_end,duration
"Japan",40,"Education","Okuda","M","Male","LDP",71620,1,11jan1996,06nov1996,301
"Japan",40,"Education","Nakagawa","H","Male","LDP",71620,1,11jan1996,06nov1996,301
"Japan",40,"Environment","Iwatare","S","Male","SDPJ",71320,0,11jan1996,06nov1996,301
"Japan",40,"Finance","Kubo","W","Male","SDPJ",71320,0,11jan1996,06nov1996,301
"Japan",40,"Foreign Affairs","Ikeda","Y","Male","LDP",71620,0,11jan1996,06nov1996,301
"Japan",40,"Health","Kan","N","Male","SAKI",71951,0,11jan1996,06nov1996,301
"Japan",40,"Industry/Trade","Tsukahara","S","Male","LDP",71620,0,11jan1996,06nov1996,301
"Japan",40,"Interior","Kurata","H","Male","LDP",71620,1,11jan1996,06nov1996,301
"Japan",40,"Interior","Nakanishi","S","Male","SDPJ",71320,1,11jan1996,06nov1996,301
"Japan",40,"Justice","Nagao","R","Female","NONA",,0,11jan1996,06nov1996,301
"Japan",40,"Labour","Nagai","T","Male","SDPJ",71320,0,11jan1996,06nov1996,301
"Japan",40,"Other","Okabe","S","Male","LDP",71620,1,11jan1996,06nov1996,301
"Japan",40,"Other","Suzuki","K","Male","SDPJ",71320,1,11jan1996,06nov1996,301
"Japan",40,"Other","Kajiyama","S","Male","LDP",71620,1,11jan1996,06nov1996,301
"Japan",40,"Prime Minister","Hashimoto","R","Male","LDP",71620,0,11jan1996,06nov1996,301
"Japan",40,"Public Works","Kamei","S","Male","LDP",71620,1,11jan1996,06nov1996,301
"Japan",40,"Public Works","Nakao","E","Male","LDP",71620,1,11jan1996,06nov1996,301
"Japan",40,"Public Works","Hino","I","Male","SDPJ",71320,1,11jan1996,06nov1996,301
"Japan",40,"Social Affairs","Kan","N","Male","SAKI",71951,0,11jan1996,06nov1996,301
"Japan",41,"Agriculture","Fujimoto","T","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Defence","Kyuma","F","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Economic Affairs","Aso","T","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Education","Chikaoka","R","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Education","Kosugi","T","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Environment","Ishii","M","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Finance","Mitsuzaka","H","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Foreign Affairs","Ikeda","Y","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Industry/Trade","Sato","S","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Interior","Shirakawa","K","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Interior","Muto","K","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Justice","Matsuura","I","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Labour","Okano","Y","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Other","Kajiyama","S","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Other","Ito","K","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Other","Inagaki","J","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Prime Minister","Hashimoto","R","Male","LDP",71620,0,07nov1996,29jul1998,630
"Japan",41,"Public Works","Koga ","M","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Public Works","Kamei","S","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Public Works","Horinouchi","H","Male","LDP",71620,1,07nov1996,29jul1998,630
"Japan",41,"Social Affairs","Koizumi","J","Male","LDP",71620,0,07nov1996,29jul1998,630
"India",1,"Agriculture","Prasad","R","Male","Congress",,0,15aug1947,13may1952,1734
"India",1,"Defence","Singh","SB","Male","Sikh",,0,15aug1947,13may1952,1734
"India",1,"Economic Affairs","Bhabha","CH","Male","Parsee",,0,15aug1947,13may1952,1734
"India",1,"Education","Nehru","J","Male","Congress",,1,15aug1947,13may1952,1734
"India",1,"Education","Azad","M","Male","Congress",,1,15aug1947,13may1952,1734
"India",1,"Finance","Shanmukham Chetty","RK","Male","Congress",,0,15aug1947,13may1952,1734
"India",1,"Foreign Affairs","Nehru","J","Male","Congress",,0,15aug1947,13may1952,1734
"India",1,"Health","Kaur","RA","Female","Congress",,0,15aug1947,13may1952,1734
"India",1,"Industry/Trade","Mookerjee","SP","Male","Hindu Mhas",,0,15aug1947,13may1952,1734
"India",1,"Interior","Patel","SV","Male","Congress",,0,15aug1947,13may1952,1734
"India",1,"Justice","Ambedkar","R","Male","Congress",,0,15aug1947,13may1952,1734
"India",1,"Labour","Ram","J","Male","Congress",,0,15aug1947,13may1952,1734
"India",1,"Other","Patel","SV","Male","Congress",,0,15aug1947,13may1952,1734
"India",1,"Prime Minister","Nehru","J","Male","Congress",,0,15aug1947,13may1952,1734
"India",1,"Public Works","Patel","SV","Male","Congress",,1,15aug1947,13may1952,1734
"India",1,"Public Works","Matthai","J","Male","Indian Christ",,1,15aug1947,13may1952,1734
"India",1,"Public Works","Kidwai","RA","Male","Congress",,1,15aug1947,13may1952,1734
"India",1,"Public Works","Gadgil","NV","Male","Congress",,1,15aug1947,13may1952,1734
"India",2,"Agriculture","Kidwai","RA","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Defence","Gopolaswami Ayyangar","N","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Economic Affairs","Krishnamachari","TT","Male","Congress",,1,14may1952,16apr1957,1799
"India",2,"Economic Affairs","Nanda","GL","Male","Congress",,1,14may1952,16apr1957,1799
"India",2,"Education","Azad","AK","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Finance","Deshmukh","C","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Foreign Affairs","Nehru","J","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Health","Kaur","RA","Female","Congress",,0,14may1952,16apr1957,1799
"India",2,"Housing","Singh","SS","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Industry/Trade","Reddy","KC","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Industry/Trade","Krishnamachari","TT","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Interior","Katjy","KN","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Justice","Biswas","CC","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Labour","Giri","VV","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Other","Nanda","GL","Male","Congress",,1,14may1952,16apr1957,1799
"India",2,"Other","Biswas","CC","Male","Congress",,1,14may1952,16apr1957,1799
"India",2,"Prime Minister","Nehru","J","Male","Congress",,0,14may1952,16apr1957,1799
"India",2,"Public Works","Singh","SS","Male","Congress",,1,14may1952,16apr1957,1799
"India",2,"Public Works","Ram","J","Male","Congress",,1,14may1952,16apr1957,1799
"India",2,"Public Works","Shastri","LB","Male","Congress",,1,14may1952,16apr1957,1799
"India",2,"Public Works","Azad","AK","Male","Congress",,1,14may1952,16apr1957,1799
"India",3,"Agriculture","Jain","AP","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Defence","Krishna Menon","VK","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Economic Affairs","Nanda","GL","Male","Congress",,1,17apr1957,07apr1962,1817
"India",3,"Economic Affairs","Desai","MR","Male","Congress",,1,17apr1957,07apr1962,1817
"India",3,"Education","Azad","AK","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Finance","Krishnamachari","TT","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Foreign Affairs","Nehru","J","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Housing","Reddy","KC","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Industry/Trade","Desai","MR","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Interior","Pant","GB","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Labour","Nanda","GL","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Other","Jain","AP","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Prime Minister","Nehru","J","Male","Congress",,0,17apr1957,07apr1962,1817
"India",3,"Public Works","Nehru","J","Male","Congress",,1,17apr1957,07apr1962,1817
"India",3,"Public Works","Shastri","LB","Male","Congress",,1,17apr1957,07apr1962,1817
"India",3,"Public Works","Singh","SS","Male","Congress",,1,17apr1957,07apr1962,1817
"India",3,"Public Works","Reddy","KC","Male","Congress",,1,17apr1957,07apr1962,1817
"India",3,"Public Works","Patil","SK","Male","Congress",,1,17apr1957,07apr1962,1817
"India",3,"Public Works","Ram","J","Male","Congress",,1,17apr1957,07apr1962,1817
"India",4,"Agriculture","Patil","SK","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Defence","Krishna Menon","VK","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Economic Affairs","Reddy","KC","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Economic Affairs","Nanda","GL","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Education","Kabir","H","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Education","Shrimali","KL","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Finance","Desai","MR","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Foreign Affairs","Nehru","J","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Industry/Trade","Subramaniam","C","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Industry/Trade","Reddy","KC","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Interior","Shastri","LB","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Justice","Sen","AK","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Labour","Nanda","GL","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Other","Patil","SK","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Other","Kabir","H","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Other","Sinha","SN","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Prime Minister","Nehru","J","Male","Congress",,0,08apr1962,08jun1964,793
"India",4,"Public Works","Ibrahim","HM","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Public Works","Reddy","BG","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Public Works","Ram","J","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Public Works","Singh","SS","Male","Congress",,1,08apr1962,08jun1964,793
"India",4,"Public Works","Malaviya","KD","Male","Congress",,1,08apr1962,08jun1964,793
"India",5,"Agriculture","Subramaniam","C","Male","Congress",,0,09jun1964,23jan1966,594
"India",5,"Defence","Chavan","YB","Male","Congress",,0,09jun1964,23jan1966,594
"India",5,"Education","Chagla","MC","Male","Congress",,0,09jun1964,23jan1966,594
"India",5,"Finance","Krishnamachari","TT","Male","Congress",,0,09jun1964,23jan1966,594
"India",5,"Foreign Affairs","Shastri","LB","Male","Congress",,0,09jun1964,23jan1966,594
"India",5,"Industry/Trade","Singh","SS","Male","Congress",,0,09jun1964,23jan1966,594
"India",5,"Interior","Sen","AK","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Interior","Nanda","GL","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Labour","Sanjivayya","D","Male","Congress",,0,09jun1964,23jan1966,594
"India",5,"Other","Tyagi","M","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Other","Sinha","SN","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Other","Subramaniam","C","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Prime Minister","Shastri","LB","Male","Congress",,0,09jun1964,23jan1966,594
"India",5,"Public Works","Shastri","LB","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Public Works","Sen","AK","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Public Works","Gandhi","I","Female","Congress",,1,09jun1964,23jan1966,594
"India",5,"Public Works","Dasappa","HC","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Public Works","Kabir","H","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Public Works","Patil","SK","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Public Works","Sinha","SN","Male","Congress",,1,09jun1964,23jan1966,594
"India",5,"Public Works","Reddy","S","Male","Congress",,1,09jun1964,23jan1966,594
"India",6,"Agriculture","Subramaniam","C","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Defence","Chavan","YB","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Economic Affairs","Mehta","A","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Economic Affairs","Shah","M","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Education","Chagla","MC","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Finance","Chaudhuri","S","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Foreign Affairs","Singh","SS","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Industry/Trade","Sanjivayya","D","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Interior","Nanda","GL","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Justice","Pathak","GS","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Labour","Ram","J","Male","Congress",,0,24jan1966,12mar1967,413
"India",6,"Other","Ram","J","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Other","Subramaniam","C","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Other","Reddy","S","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Other","Sinha","SN","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Prime Minister","Gandhi","I","Female","Congress",,0,24jan1966,12mar1967,413
"India",6,"Public Works","Sinha","SN","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Public Works","Gandhi","I","Female","Congress",,1,24jan1966,12mar1967,413
"India",6,"Public Works","Reddy","S","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Public Works","Patil","SK","Male","Congress",,1,24jan1966,12mar1967,413
"India",6,"Public Works","Ahmed","FA","Male","Congress",,1,24jan1966,12mar1967,413
"India",7,"Agriculture","Ram","J","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Defence","Singh","SS","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Deputy Prime Minister","Desai","MR","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Economic Affairs","Mehta","A","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Economic Affairs","Singh","D","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Education","Sen","T ","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Finance","Desai","MR","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Foreign Affairs","Chagla","CC","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Industry/Trade","Ahmed","FA","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Interior","Chavan","YB","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Justice","Govinda Menon","P","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Labour","Hathi","J","Male","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Other","Hathi","J","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Other","Sinha","SN","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Other","Singh","K","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Other","Ram","J","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Other","Singh","RS","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Prime Minister","Gandhi","I","Female","Congress",,0,13mar1967,17mar1971,1466
"India",7,"Public Works","Gandhi","I","Female","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Public Works","Poonacha","CM","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Public Works","Singh","RS","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Public Works","Shah","KK","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Public Works","Mehta","A","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Public Works","Rao","VKRV","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Public Works","Singh","K","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Public Works","Reddy","MC","Male","Congress",,1,13mar1967,17mar1971,1466
"India",7,"Social Affairs","Mehta","A","Male","Congress",,0,13mar1967,17mar1971,1466
"India",8,"Agriculture","Ahmed","FA","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Defence","Ram","J","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Economic Affairs","Gandhi","I","Female","Janata-CFD",,0,18mar1971,26mar1977,2201
"India",8,"Education","Ray","SS","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Finance","Chavan","YB","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Foreign Affairs","Singh","SS","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Health","Shah","KK","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Industry/Trade","Chaudhury","MH","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Interior","Gandhi","I","Female","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Justice","Gokhale","HR","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Other","Singh","K","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Other","Ahmed","FA","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Other","Bahadur","R","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Other","Ray","SS","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Prime Minister","Gandhi","I","Female","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Public Works","Hanumanthaiya","K","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Public Works","Gandhi","I","Female","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Public Works","Chaudhury","MH","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Public Works","Singh","K","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Public Works","Bahadur","R","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Public Works","Kumaramangalam","SM","Male","Congress",,1,18mar1971,26mar1977,2201
"India",8,"Social Affairs","Ray","SS","Male","Congress",,0,18mar1971,26mar1977,2201
"India",8,"Social Affairs","Shah","KK","Male","Congress",,0,18mar1971,26mar1977,2201
"India",9,"Agriculture","Singh Badal","P","Male","Janata",,0,27mar1977,27jul1979,853
"India",9,"Defence","Ram","J","Male","Janata-CFD",,0,27mar1977,27jul1979,853
"India",9,"Economic Affairs","Dharia","M","Male","Congress-O",,0,27mar1977,27jul1979,853
"India",9,"Education","Chunder","PC","Male","Janata",,0,27mar1977,27jul1979,853
"India",9,"Finance","Patel","HM","Male","Janata-BLD",,0,27mar1977,27jul1979,853
"India",9,"Foreign Affairs","Vajpayee","AB","Male","Janata-JS",,0,27mar1977,27jul1979,853
"India",9,"Health","Narain","N","Male","Janata-BLD",,0,27mar1977,27jul1979,853
"India",9,"Housing","Bakht","S","Male","Janata",,0,27mar1977,27jul1979,853
"India",9,"Industry/Trade","Verma","B","Male","Janata-JS",,0,27mar1977,27jul1979,853
"India",9,"Interior","Singh","C","Male","Janata-BLD",,0,27mar1977,27jul1979,853
"India",9,"Justice","Bhushan","S","Male","Janata",,0,27mar1977,27jul1979,853
"India",9,"Labour","Varma","P","Male","Janata",,0,27mar1977,27jul1979,853
"India",9,"Other","Patel","HM","Male","Janata-BLD",,1,27mar1977,27jul1979,853
"India",9,"Other","Bakht","S","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Other","Kaushik","P","Male","Janata-RSP",,1,27mar1977,27jul1979,853
"India",9,"Other","Varma","P","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Other","Bhushan","S","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Other","Chunder","PC","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Other","Dharia","M","Male","Janata-CFD",,1,27mar1977,27jul1979,853
"India",9,"Prime Minister","Desai","MR","Male","Janata",,0,27mar1977,27jul1979,853
"India",9,"Public Works","Fernandes","G","Male","Janata-RSP",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Bahuguna","HN","Male","Janata-CFD",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Ramachandran","P","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Dharia","M","Male","Janata-CFD",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Bakht","S","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Advani","LK","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Dandavate","M","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Singh Badal","P","Male","Janata",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Kaushik","P","Male","Janata-RSP",,1,27mar1977,27jul1979,853
"India",9,"Public Works","Patnaik","B","Male","Janata-CFD",,1,27mar1977,27jul1979,853
"India",9,"Social Affairs","Narain","N","Male","Janata-BLD",,0,27mar1977,27jul1979,853
"India",9,"Social Affairs","Chunder","PC","Male","Janata",,0,27mar1977,27jul1979,853
"India",10,"Agriculture","Prakash","B","Male","Janata",,0,28jul1979,13jan1980,170
"India",10,"Defence","Subramaniam","C","Male","Congress-O",,0,28jul1979,13jan1980,170
"India",10,"Deputy Prime Minister","Chavan","YB","Male","Congress-O",,0,28jul1979,13jan1980,170
"India",10,"Economic Affairs","Desai","H","Male","Congress-I",,0,28jul1979,13jan1980,170
"India",10,"Education","Singh","K","Male","Congress-O",,0,28jul1979,13jan1980,170
"India",10,"Finance","Bahuguna","HN","Male","Janata-S",,0,28jul1979,13jan1980,170
"India",10,"Foreign Affairs","Mishra","SN","Male","Janata-S",,0,28jul1979,13jan1980,170
"India",10,"Health","Ray","R","Male","Janata-S",,0,28jul1979,13jan1980,170
"India",10,"Housing","Kinkar","R","Male","Janata-S",,0,28jul1979,13jan1980,170
"India",10,"Industry/Trade","Reddy","KB","Male","Congress-O",,0,28jul1979,13jan1980,170
"India",10,"Interior","Chavan","YB","Male","Congress-O",,0,28jul1979,13jan1980,170
"India",10,"Justice","Kacker","SN","Male","Janata-S",,0,28jul1979,13jan1980,170
"India",10,"Labour","Rahman","F","Male","Janata-S",,0,28jul1979,13jan1980,170
"India",10,"Other","Qureshi","MS","Male","Congress-O",,1,28jul1979,13jan1980,170
"India",10,"Other","Kacker","SN","Male","Janata-s",,1,28jul1979,13jan1980,170
"India",10,"Other","Kinkar","R","Male","Janata-S",,1,28jul1979,13jan1980,170
"India",10,"Other","Zulfiqarullah","","Male","Janata-S",,1,28jul1979,13jan1980,170
"India",10,"Prime Minister","Singh","CM","Male","Janata-S",,0,28jul1979,13jan1980,170
"India",10,"Public Works","Kinkar","R","Male","Janata-S",,1,28jul1979,13jan1980,170
"India",10,"Public Works","Kaushik","P","Male","Janata-S",,1,28jul1979,13jan1980,170
"India",10,"Public Works","Desai","H","Male","Congress-O",,1,28jul1979,13jan1980,170
"India",10,"Public Works","Pai","TA","Male","Congress-O",,1,28jul1979,13jan1980,170
"India",10,"Public Works","Qureshi","MS","Male","Congress-O",,1,28jul1979,13jan1980,170
"India",10,"Public Works","Pant","KC","Male","Congress-O",,1,28jul1979,13jan1980,170
"India",10,"Public Works","Patnaik","B","Male","IND ",,1,28jul1979,13jan1980,170
"India",10,"Public Works","Zulfiqarullah","","Male","Janata-S",,1,28jul1979,13jan1980,170
"India",10,"Public Works","Prakash","B","Male","Janata-S",,1,28jul1979,13jan1980,170
"India",10,"Social Affairs","Ray","R","Male","Janata-S",,0,28jul1979,13jan1980,170
"India",11,"Agriculture","Singh","RB","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Defence","Gandhi","I","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Economic Affairs","Mukherjee","PK","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Education","Shankaranand","B","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Finance","Venkataraman","R","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Foreign Affairs","Rao","PVN","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Health","Shankaranand","B","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Housing","Sethi","PC","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Industry/Trade","Sharma","AP","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Industry/Trade","Venkataraman","R","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Interior","Singh","Z","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Justice","Shankar","PS","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Labour","Patnaik","JB","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",11,"Other","Singh","BN","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Other","Patnaik","JB","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Prime Minister","Gandhi","I","Female","Congress",,0,14jan1980,31oct1984,1753
"India",11,"Public Works","Tripathi","K","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Public Works","Sharma","AP","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Public Works","Patnaik","JB","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Public Works","Sathe","V","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Public Works","Ghani Khan Choudhury","ABA","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Public Works","Mukherjee","PK","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Public Works","Singh","BN","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Public Works","Sethi","PC","Male","Congress-I",,1,14jan1980,31oct1984,1753
"India",11,"Social Affairs","Shankaranand","B","Male","Congress-I",,0,14jan1980,31oct1984,1753
"India",12,"Agriculture","Singh","RB","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Defence","Chavan","SB","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Economic Affairs","Mukherjee","PK","Male","Congress-I",,1,01nov1984,30dec1984,60
"India",12,"Economic Affairs","Rao","PVN","Male","Congress-I",,1,01nov1984,30dec1984,60
"India",12,"Education","Gandhi","R","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Finance","Mukherjee","PK","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Foreign Affairs","Gandhi","R","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Health","Shankaranand","B","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Housing","Singh","B","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Industry/Trade","Reddy","VB","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Interior","Rao","PVN","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Justice","Kanshal","J","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Labour","Patil","V","Male","Congress-I",,0,01nov1984,30dec1984,60
"India",12,"Other","Kanshal","J","Male","Congress-I",,1,01nov1984,30dec1984,60
"India",12,"Other","Gandhi","R","Male","Congress-I",,1,01nov1984,30dec1984,60
"India",12,"Other","Kidwai","M","Female","Congress-I",,1,01nov1984,30dec1984,60
"India",12,"Other","Singh","RB","Male","Congress-I",,1,01nov1984,30dec1984,60
